timestamp,normalized_target_horizontal,normalized_target_vertical,distance_to_target
2021-04-15 00:12:30.107176,,,2.0000064943522724
2021-04-15 00:12:30.121179,,,2.0000064820109036
2021-04-15 00:12:30.134626,,,2.000006479995529
2021-04-15 00:12:30.168121,,,2.0000064758013774
2021-04-15 00:12:30.186897,,,2.0000064731719562
2021-04-15 00:12:30.199673,,,2.0000064713458316
2021-04-15 00:12:30.218586,,,2.0000064692149517
2021-04-15 00:12:30.230668,,,2.000006466965379
2021-04-15 00:12:30.243642,,,2.0000064655459364
2021-04-15 00:12:30.259028,,,2.0000064629107492
2021-04-15 00:12:30.273889,,,2.000006460973725
2021-04-15 00:12:30.288345,,,2.0000064591519697
2021-04-15 00:12:30.303084,,,2.0000064571671894
2021-04-15 00:12:30.320519,,,2.0000064548346703
2021-04-15 00:12:30.333893,,,2.000006452766534
2021-04-15 00:12:30.349163,,,2.000006451274594
2021-04-15 00:12:30.360450,,,2.000006449087737
2021-04-15 00:12:30.374283,,,2.0000064472052026
2021-04-15 00:12:30.386657,,,2.000006445922887
2021-04-15 00:12:30.405183,,,2.0000064436986755
2021-04-15 00:12:30.428827,,,2.000006440098248
2021-04-15 00:12:30.443317,,,2.000006437431902
2021-04-15 00:12:30.458739,,,2.0000064356529856
2021-04-15 00:12:30.472431,,,2.0000064338151526
2021-04-15 00:12:30.486362,,,2.000006431466711
2021-04-15 00:12:30.509836,,,2.0000064292950563
2021-04-15 00:12:30.523500,,,2.0000064270511815
2021-04-15 00:12:30.539203,,,2.0000064252887517
2021-04-15 00:12:30.565078,,,2.0000063577976444
2021-04-15 00:12:30.586676,,,2.0000077227833044
2021-04-15 00:12:30.599773,,,2.0000070958654987
2021-04-15 00:12:30.615747,,,2.0000070589407697
2021-04-15 00:12:30.639145,,,2.0000073578110142
2021-04-15 00:12:30.667902,,,2.0000073443448896
2021-04-15 00:12:30.680355,,,2.000007372642479
2021-04-15 00:12:30.694824,,,2.000007338423356
2021-04-15 00:12:30.717260,,,2.0000073299303818
2021-04-15 00:12:30.740185,,,2.000007327024274
2021-04-15 00:12:30.768361,,,2.0000073255114437
2021-04-15 00:12:30.791869,,,2.000007321937839
2021-04-15 00:12:30.807235,,,2.0000073197604817
2021-04-15 00:12:30.822451,,,2.0000073178534934
2021-04-15 00:12:30.847026,,,2.0000073143805155
2021-04-15 00:12:30.859082,,,2.00000731201858
2021-04-15 00:12:30.874234,,,2.0000073107137273
2021-04-15 00:12:30.886133,,,2.000007309247621
2021-04-15 00:12:30.905465,,,2.000007306646997
2021-04-15 00:12:30.927277,,,2.000007302608057
2021-04-15 00:12:30.950013,,,2.00000730017063
2021-04-15 00:12:30.963074,,,2.000007298836823
2021-04-15 00:12:30.980303,,,2.000007295964487
2021-04-15 00:12:31.003271,,,2.000007293460844
2021-04-15 00:12:31.015147,,,2.000007291069243
2021-04-15 00:12:31.033171,,,2.000007289288683
2021-04-15 00:12:31.057531,,,2.000007285386024
