timestamp,normalized_target_horizontal,normalized_target_vertical,distance_to_target
2021-04-15 02:59:09.982826,,,80.38545432414266
2021-04-15 02:59:09.995511,,,80.72688818358968
2021-04-15 02:59:10.017693,,,80.80319314920804
2021-04-15 02:59:10.031249,,,80.90993206069163
2021-04-15 02:59:10.047228,,,80.98103230006166
2021-04-15 02:59:10.057412,,,81.05208249861856
2021-04-15 02:59:10.069585,,,81.12308095748712
2021-04-15 02:59:10.081059,,,81.15856089546755
2021-04-15 02:59:10.092692,,,81.23454513454936
2021-04-15 02:59:10.103873,,,81.28010634307593
2021-04-15 02:59:10.129612,,,81.38632499719692
2021-04-15 02:59:10.146357,,,81.50755984760103
2021-04-15 02:59:10.156921,,,81.55802190473047
2021-04-15 02:59:10.178045,,,81.65381245395902
2021-04-15 02:59:10.188712,,,81.70921737381242
2021-04-15 02:59:10.203512,,,81.78973499221141
2021-04-15 02:59:10.229622,,,81.93042717981845
2021-04-15 02:59:10.253080,,,82.04578973335056
2021-04-15 02:59:10.278552,,,82.1509515148764
2021-04-15 02:59:10.301442,,,82.2809264916235
2021-04-15 02:59:10.312320,,,82.33084851195815
2021-04-15 02:59:10.329935,,,82.41064409060007
2021-04-15 02:59:10.352061,,,82.5400983377819
2021-04-15 02:59:10.363715,,,82.57987685411999
2021-04-15 02:59:10.379580,,,82.66928463758751
2021-04-15 02:59:10.391599,,,82.71890009396992
2021-04-15 02:59:10.407411,,,82.79820187366423
2021-04-15 02:59:10.418513,,,82.86255892096213
2021-04-15 02:59:10.437084,,,82.93673334258243
2021-04-15 02:59:10.448369,,,83.01575363198579
2021-04-15 02:59:10.465657,,,83.08481206848468
2021-04-15 02:59:10.489531,,,83.22269272351748
2021-04-15 02:59:10.517490,,,83.34062912066801
2021-04-15 02:59:10.541734,,,83.46324206332811
2021-04-15 02:59:10.554095,,,83.52201049314175
2021-04-15 02:59:10.570484,,,83.60028313787045
2021-04-15 02:59:10.581547,,,83.66380889014852
2021-04-15 02:59:10.600438,,,83.7516664521482
2021-04-15 02:59:10.611695,,,83.81017261849773
2021-04-15 02:59:10.633193,,,83.91729957634267
2021-04-15 02:59:10.644713,,,83.9756745387051
2021-04-15 02:59:10.659495,,,84.03401647403511
2021-04-15 02:59:10.670288,,,84.09718231122557
2021-04-15 02:59:10.687200,,,84.16516542769386
2021-04-15 02:59:10.711431,,,84.29131210132448
2021-04-15 02:59:10.723498,,,84.35918109280782
2021-04-15 02:59:10.740969,,,84.4270129652825
2021-04-15 02:59:10.765340,,,84.5432125891999
2021-04-15 02:59:10.788531,,,84.6544774089926
2021-04-15 02:59:10.812520,,,84.7946494624613
2021-04-15 02:59:10.824230,,,84.82846571601011
2021-04-15 02:59:10.845725,,,84.93470416748956
2021-04-15 02:59:10.868908,,,85.0457072204969
2021-04-15 02:59:10.893669,,,85.18558420446655
2021-04-15 02:59:10.921267,,,85.30128401370324
2021-04-15 02:59:10.932089,,,85.36875391565033
2021-04-15 02:59:10.951336,,,85.44584479365994
2021-04-15 02:59:10.974407,,,85.5566334120325
2021-04-15 02:59:10.998596,,,85.67221009086037
2021-04-15 02:59:11.022260,,,85.79739425020787
2021-04-15 02:59:11.033265,,,85.84553744787567
2021-04-15 02:59:11.051139,,,85.94181943280678
2021-04-15 02:59:11.062881,,,85.98514473727758
2021-04-15 02:59:11.080470,,,86.08623449918326
2021-04-15 02:59:11.092930,,,86.12474491451667
2021-04-15 02:59:11.116622,,,86.23065146927424
2021-04-15 02:59:11.138977,,,86.37026645100484
2021-04-15 02:59:11.150393,,,86.40878379183995
2021-04-15 02:59:11.168348,,,86.5098990827357
2021-04-15 02:59:11.179333,,,86.54842236577578
2021-04-15 02:59:11.197952,,,86.63992571807879
2021-04-15 02:59:11.208264,,,86.68809061723604
2021-04-15 02:59:11.225756,,,86.76516315851336
2021-04-15 02:59:11.248735,,,86.880793940602
2021-04-15 02:59:11.260072,,,86.9434376366579
2021-04-15 02:59:11.277871,,,87.01090955610519
2021-04-15 02:59:11.302794,,,87.15552186260437
2021-04-15 02:59:11.314574,,,87.19409258272418
2021-04-15 02:59:11.331108,,,87.27606488908755
2021-04-15 02:59:11.357837,,,87.40145863854745
2021-04-15 02:59:11.382827,,,87.51240552621314
2021-04-15 02:59:11.395131,,,87.58477382684445
2021-04-15 02:59:11.410772,,,87.65232476590704
